time_step,int_pos_x,int_pos_y,int_pos_z,tgt_pos_x,tgt_pos_y,tgt_pos_z,applied_force_x,applied_force_y,applied_force_z
190,903.1630546019451,748.7621591371128,3138.757227323047,15445.45301530428,10000.0,13197.680607670596,3798.315025088442,4311.224119929097,3331.9319175561345
191,912.1158777597198,756.8450892833428,3155.9335769293284,15422.715121639432,10000.0,13186.364765682592,3795.0520797919794,4319.291809523608,3322.634628353411
192,921.1070634064221,764.973954781174,3173.1094841607437,15399.988334700585,10000.0,13175.02992611759,3791.7780645951943,4327.378911718699,3313.2903596279307
193,930.1365171727173,773.1487974159166,3190.2848041971,15377.272648420041,10000.0,13163.676097934886,3788.4928410822254,4335.485484585024,3303.89882321053
194,939.2041445299013,781.3696590359676,3207.459391793555,15354.56805674261,10000.0,13152.303290092786,3785.1962698837096,4343.611586546932,3294.459729297729
195,948.3098507891268,789.6365815536475,3224.633101278511,15331.874553625574,10000.0,13140.91151154862,3781.888210670694,4351.757276389985,3284.9727864308347
196,957.4535411006201,797.9496069460432,3241.80578655149,15309.192133038649,10000.0,13129.50077125875,3778.5685221483545,4359.922613268526,3275.4377014747533
197,966.6351204528878,806.3087772558565,3258.9773010809877,15286.520788963953,10000.0,13118.071078178597,3775.23706204951,4368.107656713266,3265.854179596484
198,975.8544936719142,814.7141345922587,3276.1474979022996,15263.860515395974,10000.0,13106.622441262647,3771.893687127961,4376.312466638901,3256.221924243357
199,985.1115654203476,823.1657211317513,3293.3162296153314,15241.211306341529,10000.0,13095.154869464473,3768.5382531515997,4384.537103351757,3246.540637120929
200,994.4062401966776,831.6635791190329,3310.4833483823836,15218.57315581973,10000.0,13083.668371736749,3765.1706148953544,4392.781627557471,3236.8100181706
201,1003.7384223344011,840.207750867872,3327.648705925913,15195.946057861953,10000.0,13072.162957031262,3761.7906261339144,4401.046100368722,3227.0297655469058
202,1013.1080160011782,848.7982787619866,3344.8121535262726,15173.330006511802,10000.0,13060.63863429893,3758.3981396342338,4409.330583312951,3217.1995755945013
203,1022.5149251979774,857.4352052559287,3361.973542019426,15150.724995825074,10000.0,13049.09541248982,3754.993007147867,4417.635138340151,3207.319142824816
204,1031.9590537582105,866.1185728759771,3379.132721794641,15128.131019869723,10000.0,13037.533300553157,3751.5750794030682,4425.9598278306885,3197.388159892397
205,1041.4403053468563,874.8484242210344,3396.2895427921558,15105.548072725827,10000.0,13025.952307437345,3748.1442060966756,4434.304714603139,3187.406317570915
206,1050.9585834595725,883.6248019635324,3413.443854500824,15082.976148485555,10000.0,13014.352442089976,3744.70023588581,4442.669861922185,3177.3733047288333
207,1060.513791421798,892.4477488503422,3430.5955059557327,15060.415241253131,10000.0,13002.733713457852,3741.243016379316,4451.055333506522,3167.288808304741
208,1070.1058323878428,901.3173077036923,3447.744345735799,15037.8653451448,10000.0,12991.096130486994,3737.7723941290255,4459.461193536826,3157.1525132823467
209,1079.7346093399663,910.2335214220918,3464.8902219613374,15015.326454288794,10000.0,12979.43970212266,3734.288214620766,4467.887506663739,3146.964102665115
210,1089.4000250874449,919.1964329812614,3482.032982291605,14992.798562825295,10000.0,12967.764437309355,3730.7903222651726,4476.334338015923,3136.7232574505465
211,1099.101982265627,928.2060854350705,3499.172473922319,14970.281664906408,10000.0,12956.070344990856,3727.2785603882367,4484.8017532081,3126.4296566041053
212,1108.8403833349762,937.2625219164806,3516.30854358315,14947.775754696118,10000.0,12944.357434110214,3723.752771221666,4493.289818349197,3116.082977032776
213,1118.6151305801034,946.3657856384967,3533.4410375351868,14925.280826370265,10000.0,12932.625713609777,3720.2127958929796,4501.798600050478,3105.6828935582475
214,1128.4261261087845,955.515919895124,3550.5698015683784,14902.796874116502,10000.0,12920.875192431202,3716.6584744153774,4510.328165433738,3095.229078889727
215,1138.2732718509683,964.7129680623322,3567.6946809989436,14880.32389213427,10000.0,12909.105879515464,3713.0896456773785,4518.878582139551,3084.7212035963557
216,1148.1564695577692,973.9569735990272,3584.8155206667584,14857.861874634755,10000.0,12897.317783802882,3709.5061474321938,4527.449918335532,3074.158936079249
217,1158.07562080045,983.2479800480285,3601.9321649327144,14835.410815840858,10000.0,12885.510914233124,3705.90781628689,4536.042242724676,3063.541942543147
218,1168.030626969389,992.5860310370549,3619.0444576760465,14812.970709987167,10000.0,12873.685279745221,3702.2944876912525,4544.655624553694,3052.8698869676314
219,1178.0213892730358,1001.9711702797161,3636.152242291637,14790.541551319913,10000.0,12861.840889277586,3698.665995926457,4553.290133621461,3042.142431077982
220,1188.047808736853,1011.4034415765125,3653.255361687288,14768.123334096945,10000.0,12849.977751768025,3695.0221740934253,4561.94584028743,3031.359234315576
221,1198.1097862022455,1020.882888815841,3670.3536582809656,14745.716052587692,10000.0,12838.09587615375,3691.3628541009657,4570.622815480161,3020.5199538078923
222,1208.207222325474,1030.4095559750097,3687.4469739980163,14723.319701073133,10000.0,12826.195271371394,3687.6878666536277,4579.321130705852,3009.6242443380734
223,1218.340017576558,1039.9834871212577,3704.5351502683516,14700.93427384576,10000.0,12814.275946357027,3683.9970412393,4588.040858056938,2998.671758314073
224,1228.508072238161,1049.6047264127842,3721.618028023604,14678.559765209548,10000.0,12802.337910046166,3680.2902061165314,4596.782070220735,2987.6621457373367
225,1238.711286404465,1059.2733180997839,3738.6954476942533,14656.196169479917,10000.0,12790.381171373789,3676.567188301566,4605.544840488121,2976.595054171049
226,1248.9495599800275,1068.98930652549,3755.7672492067204,14633.843480983709,10000.0,12778.405739274349,3672.827813555135,4614.32924276228,2965.4701287079242
227,1259.2227926786268,1078.7527361272253,3772.8332719804316,14611.501694059143,10000.0,12766.411622681791,3669.071906368932,4623.135351567502,2954.2870119375402
228,1269.53088402209,1088.5636514374598,3789.893354924852,14589.17080305579,10000.0,12754.398830529559,3665.2992899518053,4631.963242057998,2943.04534391318
229,1279.8737333391084,1098.4220970848771,3806.9473364364835,14566.850802334533,10000.0,12742.367371750614,3661.509786215683,4640.812990026818,2931.744762118218
230,1290.251239764035,1108.3281177954477,3823.9950543958375,14544.541686267543,10000.0,12730.317255277443,3657.7032157611634,4649.684671914772,2920.384901432011
231,1300.6633022356698,1118.28175839351,3841.036346164367,14522.24344923824,10000.0,12718.248490042079,3653.879397862851,4658.578364819435,2908.9653940952917
232,1311.109819496026,1128.2830638028597,3858.071048581372,14499.956085641263,10000.0,12706.161084976105,3650.0381504543457,4667.494146504199,2897.4858696750725
233,1321.5906900890834,1138.3320790478465,3875.0989979608685,14477.679589882435,10000.0,12694.055049010676,3646.1792901129556,4676.432095407374,2885.9459550290217
234,1332.1058123595242,1148.4288492544792,3892.1200300884243,14455.413956378734,10000.0,12681.930391076525,3642.302632044079,4685.392290651341,2874.345274269341
235,1342.655084451452,1158.5734196515384,3909.1339802179614,14433.159179558255,10000.0,12669.787120103978,3638.407990065247,4694.374812051753,2862.6834487260885
236,1353.2384043070967,1168.765835571697,3926.1406830685223,14410.915253860183,10000.0,12657.625245022968,3634.4951765899004,4703.379740126833,2850.96009691
237,1363.8556696654998,1179.0061424526496,3943.1399728210035,14388.682173734755,10000.0,12645.444774763046,3630.564002610783,4712.407156106677,2839.174834474737
238,1374.5067780611844,1189.2943858382498,3960.1316831148515,14366.459933643235,10000.0,12633.245718253396,3626.614277683018,4721.45714194264,2827.327274178596
239,1385.1916268228078,1199.6306113796547,3977.115647044723,14344.248528057875,10000.0,12621.028084422844,3622.6458099068536,4730.52978031678,2815.4170258456425
240,1395.9101130717966,1210.0148648364795,3994.0916971571105,14322.047951461887,10000.0,12608.791882199874,3618.658405910057,4739.6251546513495,2803.4436963262883
241,1406.6621337209638,1220.4471920779592,4011.05966544693,14299.85819834941,10000.0,12596.537120512636,3614.651870829944,4748.743349118356,2791.40688945727
242,1417.4475854731083,1230.9276390841185,4028.01938335407,14277.679263225471,10000.0,12584.263808288963,3610.626008295084,4757.8844486491835,2779.306206021046
243,1428.2663648195964,1241.456251946951,4044.9706817599076,14255.511140605966,10000.0,12571.971954456381,3606.580620406616,4767.048538944268,2767.141243704583
244,1439.1183680389242,1252.0330768716071,4061.9133909837783,14233.353825017619,10000.0,12559.661567942123,3602.5155077191966,4776.235706482834,2754.911597057543
245,1450.003491195262,1262.65816017759,4078.8473407794163,14211.20731099795,10000.0,12547.332657673136,3598.4304692215956,4785.44603853269,2742.6168574498306
246,1460.9216301369793,1273.3315482999592,4095.7723603313493,14189.071593095246,10000.0,12534.985232576097,3594.325302316889,4794.6796231601065,2730.256613028516
247,1471.8726804951507,1284.0532877905455,4112.688278251255,14166.946665868532,10000.0,12522.619301577426,3590.1998028022717,4803.936549239721,2717.8304486741167
248,1482.8565376820425,1294.8234253191727,4129.59492257428,14144.83252388753,10000.0,12510.234873603296,3586.053764848485,4813.216906464542,2705.337945956211
249,1493.873096889579,1305.6420076748884,4146.492120755314,14122.729161732635,10000.0,12497.831957579645,3581.886980978831,4822.520785355998,2692.7786830884033
250,1504.9222530877898,1316.5090817672046,4163.379699665227,14100.636573994885,10000.0,12485.410562432186,3577.699242047793,4831.848277274053,2680.1522348825893
251,1516.003901023235,1327.4246946273468,4180.257485587061,14078.55475527592,10000.0,12472.970697086423,3573.4903372192234,4841.199474427383,2667.4581727025507
252,1527.1179352174113,1338.3888934095114,4197.125304212181,14056.483700187959,10000.0,12460.512370467657,3569.2600539441423,4850.57446988364,2654.696064416837
253,1538.2642499651372,1349.401725392134,4213.982980636386,14034.423403353765,10000.0,12448.035591501002,3565.0081779380625,4859.973357579745,2641.865474350933
254,1549.4427393329152,1360.4632379791658,4230.830339355972,14012.373859406618,10000.0,12435.540369111397,3560.734493157929,4869.396232332297,2628.9659632387043
255,1560.6532971572747,1371.573478701359,4247.667204263753,13990.335062990274,10000.0,12423.026712223613,3556.438781778578,4878.843189847989,2615.9970881731024
256,1571.8958170430915,1382.7324952175618,4264.493398645039,13968.307008758946,10000.0,12410.494629762265,3552.1208241687496,4888.314326734151,2602.958402556112
257,1583.1701923618855,1393.940335316024,4281.3087451735655,13946.289691377262,10000.0,12397.944130651827,3547.780398866668,4897.809740509322,2589.8494560479385
258,1594.4763162500965,1405.19704691571,4298.113065907384,13924.28310552024,10000.0,12385.375223816642,3543.417282555113,4907.329529613904,2576.669794515417
259,1605.8140816073362,1416.502678067623,4314.906182284698,13902.287245873258,10000.0,12372.787918180928,3539.031250036065,4916.873793420892,2563.418959979623
260,1617.1833810946177,1427.8572769561388,4331.687915119656,13880.302107132016,10000.0,12360.182222668796,3534.6220742048117,4926.442632246657,2550.096490562681
261,1628.5841071325617,1439.2608919003474,4348.458084598102,13858.327684002512,10000.0,12347.558146204261,3530.1895260236074,4936.036147361821,2536.7019204337525
262,1640.0161518995778,1450.713571355407,4365.216510273266,13836.363971201008,10000.0,12334.915697711242,3525.733374494795,4945.654441002175,2523.2347797541743
263,1651.479407330023,1462.2153639139067,4381.963011061421,13814.410963454,10000.0,12322.254886113586,3521.253386633459,4955.297616379701,2509.694594621775
264,1662.9737651123341,1473.766318307238,4398.697405237475,13792.468655498185,10000.0,12309.575720335073,3516.7493274395115,4964.965777693638,2496.080887014299
265,1674.4991166871373,1485.3664834069782,4415.419510430528,13770.537042080436,10000.0,12296.878209299426,3512.2209598692807,4974.659030141632,2482.393174731951
266,1686.05535324533,1497.0159082262828,4432.129143619365,13748.616117957765,10000.0,12284.162361930325,3507.6680448065445,4984.377479930964,2468.6309713390683
267,1697.642365726139,1508.7146419212886,4448.826121127909,13726.705877897295,10000.0,12271.428187151409,3503.0903410330266,4994.121234289829,2454.7937861048417
268,1709.260044815151,1520.462733792526,4465.510258620612,13704.80631667623,10000.0,12258.6756938863,3498.4876051983165,5003.890401478717,2440.8811239431393
269,1720.9082809423196,1532.260233286343,4482.181371097805,13682.917429081823,10000.0,12245.9048910586,3493.8595917892385,5013.685090801846,2426.8924853513704
270,1732.5869642799405,1544.1071899963385,4498.839272890982,13661.039209911349,10000.0,12233.115787591913,3489.206053098624,5023.505412618679,2412.8273663483733
271,1744.2959847406048,1556.0036536648065,4515.483777658038,13639.17165397207,10000.0,12220.308392409843,3484.5267391935104,5033.351478355516,2398.685258411351
272,1756.0352319751212,1567.9496741841906,4532.114698378451,13617.314756081207,10000.0,12207.482714436017,3479.8213978826934,5043.223400517136,2384.465648411774
273,1767.8045953704116,1579.9453015985493,4548.731847348407,13595.46851106591,10000.0,12194.638762594084,3475.089774683734,5053.12129269855,2370.1680185502905
274,1779.6039640473775,1591.9905861050322,4565.33503617587,13573.632913763227,10000.0,12181.776545807732,3470.3316127892863,5063.045269596821,2355.791846290588
275,1791.4332268587389,1604.085578055366,4581.924075775592,13551.807959020076,10000.0,12168.896073000697,3465.546653032796,5072.995447022924,2341.3366042922007
276,1803.2922723868414,1616.230327957353,4598.498776364072,13529.993641693209,10000.0,12155.997353096769,3460.734633853564,5082.971941913727,2326.801760342247
277,1815.1809889414365,1628.4248864763779,4615.058947454448,13508.18995664919,10000.0,12143.080395019806,3455.895291261144,5092.974872344018,2312.186777286064
278,1827.099264557429,1640.6693044369285,4631.604397851334,13486.396898764362,10000.0,12130.145207693744,3451.028358799048,5103.004357538616,2297.4911129567326
279,1839.0469869925957,1652.963632824126,4648.134935645602,13464.614462924814,10000.0,12117.191800042601,3446.1335675077826,5113.060517884558,2282.71422010347
280,1851.0240437252717,1665.307922785266,4664.650368209088,13442.842644026354,10000.0,12104.220180990495,3441.210645887174,5123.143474943363,2267.8555463188486
281,1863.0303219520056,1677.7022256313714,4681.1505021892535,13421.08143697448,10000.0,12091.230359461646,3436.2593198579775,5133.253351463365,2252.914533964863
282,1875.0657085851826,1690.1465928387565,4697.635143503773,13399.330836684348,10000.0,12078.22234438039,3431.279312722753,5143.390271392116,2237.8906200977676
283,1887.130090250615,1702.6410760506026,4714.104097335063,13377.590838080743,10000.0,12065.19614467119,3426.2703451260213,5153.554359888898,2222.7832363917123
284,1899.223353285099,1715.1857270785445,4730.557168124742,13355.86143609805,10000.0,12052.151769258637,3421.232135013618,5163.745743337257,2207.5918090611262
285,1911.345383733939,1727.7805979042694,4746.994159568033,13334.142625680226,10000.0,12039.089227067469,3416.1643975913144,5173.964549357656,2192.315758781818
286,1923.4960673484363,1740.4257406811266,4763.41487460809,13312.434401780767,10000.0,12026.008527022572,3411.066845282621,5184.210906820168,2176.9545006108056
287,1935.6752895833451,1753.121207735749,4779.819115430265,13290.736759362682,10000.0,12012.909678048998,3405.9391876858044,5194.484945857287,2161.507443904804
288,1947.882935594291,1765.8670515696872,4796.206683456304,13269.049693398461,10000.0,11999.792689071968,3400.7811315300787,5204.786797876771,2145.9739922373997
289,1960.1188902351553,1778.6633248610538,4812.577379338474,13247.373198870046,10000.0,11986.657569016881,3395.592380630938,5215.116595574558,2130.353543314811
290,1972.3830380554225,1791.5100804661813,4828.931002953621,13225.707270768804,10000.0,11973.504326809325,3390.372635844685,5225.474472947822,2114.645488890307
291,1984.6752632974913,1804.4073714212914,4845.267353397153,13204.051904095495,10000.0,11960.332971375085,3385.121595022018,5235.860565307989,2098.849214677152
292,1996.9954498939471,1817.3552509441759,4861.5862289769575,13182.407093860247,10000.0,11947.143511640152,3379.8389529607953,5246.2750092939405,2082.964100260146
293,2009.3434814647976,1830.3537724358903,4877.8874272072435,13160.77283508252,10000.0,11933.935956530733,3374.5244013578413,5256.717942885201,2066.989519005655
294,2021.7192413146688,1843.4029894824598,4894.170744802305,13139.149122791085,10000.0,11920.710314973257,3369.1776287598564,5267.189505415247,2050.9248379701494
295,2034.122612429963,1856.502955856597,4910.435977670217,13117.535952023987,10000.0,11907.466595894388,3363.798320513378,5277.689837584876,2034.769417807213
296,2046.5534774759751,1869.653725519432,4926.682920906447,13095.933317828525,10000.0,11894.204808221026,3358.386158713755,5288.2190814756195,2018.5226126729674
297,2059.01171879397,1882.8553526222563,4942.9113687874005,13074.341215261215,10000.0,11880.924960880324,3352.9408221531553,5298.777380563262,2002.1837701299244
298,2071.4972183982177,1896.107891508277,4959.121114763874,13052.759639387765,10000.0,11867.627062799693,3347.461986267593,5309.364879731419,1985.7522310492022
299,2084.0098579729874,1909.4113967143853,4975.311951454441,13031.188585283047,10000.0,11854.311122906807,3341.9493230828507,5319.981725285139,1969.2273295110695
300,2096.5495188694986,1922.7659229729386,4991.483670638751,13009.628048031069,10000.0,11840.977150129616,3336.4025011594636,5330.628064964651,1952.6083927038278
301,2109.116082102829,1936.171525213552,5007.6360632507485,12988.078022724942,10000.0,11827.625153396355,3330.8211855365153,5341.304047959091,1935.8947408209353
302,2121.7094283487786,1949.6282585649062,5023.768919371806,12966.538504466853,10000.0,11814.255141635547,3325.205037674459,5352.00982492036,1919.085686956411
303,2134.32943794069,1963.136178356566,5039.88202822378,12945.009488368041,10000.0,11800.867123776014,3319.5537153967293,5362.745547977008,1902.1805369984108
304,2146.9759908662204,1976.6953401208136,5055.975178161974,12923.490969548764,10000.0,11787.461108746886,3313.8668728302678,5373.511370748184,1885.1785895209944
305,2159.6489667640726,1990.3057995944937,5072.04815666802,12901.982943138271,10000.0,11774.037105477608,3308.144160344865,5384.307448357665,1868.0791356740258
306,2172.3482449206745,2003.967612720872,5088.100750342667,12880.485404274776,10000.0,11760.595122897947,3302.385224491314,5395.133937447887,1850.8814590711565
307,2185.0737042668134,2017.6808356515078,5104.132744898488,12858.998348105424,10000.0,11747.135169938003,3296.5897079383835,5405.990996194128,1833.5848356758995
308,2197.825223374222,2031.4455247481383,5120.14392515249,12837.521769786274,10000.0,11733.657255528213,3290.7572494084925,5416.878784318646,1816.1885336856908
309,2210.602680452113,2045.2617365845786,5136.134075018632,12816.055664482257,10000.0,11720.16138859936,3284.8874836121686,5427.797463104926,1798.6918134139553
310,2223.4059533436675,2059.1295279486326,5152.102977500255,12794.60002736716,10000.0,11706.64757808258,3278.9800411812025,5438.7471954119665,1781.0939271700918
311,2236.2349195224688,2073.0489558440195,5168.050414682416,12773.15485362359,10000.0,11693.115832909374,3273.0345486004617,5449.728145688603,1763.3941191373842
312,2249.0894560888873,2087.0200774923137,5183.9761677241195,12751.720138442948,10000.0,11679.566162011612,3267.05062813838,5460.7404799879,1745.5916252487452
313,2261.9694397664125,2101.042950334896,5199.880016850461,12730.295877025406,10000.0,11665.998574321537,3261.027897776052,5471.784365981545,1727.6856730602865
314,2274.8747468979295,2115.1176320349227,5215.761741344667,12708.882064579871,10000.0,11652.413078771779,3254.9659711349186,5482.859972974346,1709.6754816226469
315,2287.805253441944,2129.244180479305,5231.621119540031,12687.478696323964,10000.0,11638.809684295356,3248.8644574030372,5493.967471918708,1691.5602613500487
316,2300.7608349687503,2143.422653780704,5247.457928811759,12666.085767483988,10000.0,11625.188399825693,3242.7229612598294,5505.107035429168,1673.3392138870252
317,2313.741366656546,2157.653110279538,5263.271945568699,12644.703273294901,10000.0,11611.549234296612,3236.54108279938,5516.278837796965,1655.011531972788
318,2326.746723287484,2171.935608546008,5279.062945244972,12623.33120900029,10000.0,11597.892196642351,3230.318417452152,5527.483055004652,1636.5763993031578
319,2339.776779243675,2186.270207382132,5294.830702291497,12601.969569852341,10000.0,11584.21729579757,3224.054555905175,5538.7198647407085,1618.0329903900301
320,2352.8314085031207,2200.6569658237963,5310.574990167406,12580.618351111816,10000.0,11570.524540697357,3217.749084020588,5549.989446414181,1599.380470418319
321,2365.9104846355976,2215.095943142822,5326.295581331349,12559.277548048021,10000.0,11556.813940277232,3211.4015827525477,5561.2919811693555,1580.617995100331
322,2379.013880798472,2229.587198849043,5341.992247232689,12537.947155938782,10000.0,11543.085503473156,3205.011628062487,5572.627651900434,1561.7447105274973
323,2392.141469732457,2244.130792692401,5357.664758302583,12516.627170070411,10000.0,11529.33923922154,3198.578790832606,5583.996643266234,1542.7597530194303
324,2405.2931237573043,2258.7267846650534,5373.312883944949,12495.317585737688,10000.0,11515.575156459248,3192.1026367776562,5595.399141704876,1523.662248970247
325,2418.4687147674335,2273.3752350034956,5388.936392527314,12474.018398243828,10000.0,11501.79326412361,3185.582726354892,5606.835335448488,1504.4513146920856
326,2431.668114227496,2288.076204190699,5404.535051371547,12452.729602900454,10000.0,11487.993571152418,3179.018614672209,5618.305414537905,1485.1260562557557
327,2444.891193167871,2302.8297529582637,5420.108626744468,12431.451195027572,10000.0,11474.176086483943,3172.409851394395,5629.809570837368,1465.685569328499
328,2458.137822180094,2317.6359422885835,5435.656883848341,12410.183169953543,10000.0,11460.340819056939,3165.7559806474546,5641.347998049185,1446.1289390087509
329,2471.407871412222,2332.4948334170276,5451.179586811233,12388.925523015056,10000.0,11446.487777810644,3159.0565409209853,5652.920891728418,1426.4552396578558
330,2484.7012105641184,2347.4064878341383,5466.676498677258,12367.678249557099,10000.0,11432.616971684793,3152.311064968508,5664.528449297487,1406.6635347286922
331,2498.017708882677,2362.3709672878404,5482.147381396683,12346.441344932935,10000.0,11418.72840961962,3145.5190797057858,5676.170870060815,1386.7528765911088
332,2511.357235156969,2377.3883337856673,5497.591995815915,12325.214804504076,10000.0,11404.82210055587,3138.6801061070146,5687.848355219387,1366.7223063541362
333,2524.719657713315,2392.4586495970025,5513.010101667343,12303.998623640251,10000.0,11390.898053434797,3131.7936590988566,5699.561107885286,1346.5708536848606
334,2538.1048444102853,2407.5819772553336,5528.401457559061,12282.792797719385,10000.0,11376.956277198178,3124.85924745227,5711.309333096172,1326.2975366239364
335,2551.5126626336223,2422.7583795605246,5543.765820964436,12261.597322127569,10000.0,11362.996780788315,3117.8763736720985,5723.093237829717,1305.9013613976385
336,2564.942979291086,2437.9879195811004,5559.102948211558,12240.412192259035,10000.0,11349.01957314804,3110.844533884336,5734.913031017969,1285.381322226375
337,2578.3956608072194,2453.2706606565484,5574.412594472536,12219.237403516128,10000.0,11335.024663220725,3103.763217721051,5746.76892356166,1264.7364011295933
338,2591.8705731180357,2468.6066663996335,5589.694513752652,12198.072951309281,10000.0,11321.012059950286,3096.631908202856,5758.661128344412,1243.9655677270075
339,2605.367581665621,2483.99600069873,5604.948458879377,12176.918831056986,10000.0,11306.98177228119,3089.4500816189457,5770.589860246872,1223.0677790360453
340,2618.8865513926553,2499.4387277201654,5620.174181491233,12155.77503818577,10000.0,11292.933809158454,3082.217207404558,5782.555336160749,1202.0419792654577
341,2632.4273467368494,2514.9349119105846,5635.371432026509,12134.641568130168,10000.0,11278.868179527663,3074.932748015878,5794.557775002749,1180.887099604971
342,2645.9898316252934,2530.4846179993237,5650.53995971182,12113.5184163327,10000.0,11264.784892334965,3067.59615880227,5806.597397728388,1159.6020580109412
343,2659.5738694687207,2546.0879110008036,5665.679512550518,12092.405578243834,10000.0,11250.683956527084,3060.206887875782,5818.67442734569,1138.1857589878796
344,2673.179323155678,2561.7448562169343,5680.789837310938,12071.303049321974,10000.0,11236.56538105132,3052.7643759778607,5830.789088928744,1116.6370933657847
345,2686.806055046609,2577.4555192395387,5695.8706795144935,12050.210825033426,10000.0,11222.429174855559,3045.2680563432546,5842.9416096311115,1094.9549380731514
346,2700.453926967841,2593.219965952789,5710.9217834236,12029.128900852369,10000.0,11208.275346888275,3037.71735456094,5855.132218699096,1073.1381559056358
347,2714.1228002054822,2609.0382625356597,5725.942892029439,12008.057272260838,10000.0,11194.103906098537,3030.1116884320777,5867.361147484811,1051.185595290165
348,2727.8125354992176,2624.9104754643936,5740.933747039554,11986.995934748687,10000.0,11179.914861436015,3022.4504678249277,5879.628629459116,1029.0960900445098
349,2741.5229930360097,2640.8366715149855,5755.894088865274,11965.944883813578,10000.0,11165.708221850984,3014.7330945265817,5891.934900224303,1006.8684591321244
350,2755.2540324437005,2656.8169177656796,5770.823656608964,11944.904114960937,10000.0,11151.483996294332,3006.958962091502,5904.280197526608,984.5015064121807
351,2769.0055127845094,2672.851281599483,5785.722188051099,11923.873623703941,10000.0,11137.242193717559,2999.127455686774,5916.6647612685165,961.9940203847345
352,2782.7772925484296,2688.9398307066936,5800.589419637162,11902.853405563492,10000.0,11122.98282307279,2991.237951933924,5929.088833520771,939.3447739307965
353,2796.5692296465186,2705.0826330874415,5815.425086464354,11881.843456068184,10000.0,11108.705893312777,2983.289818747364,5941.552658534205,916.5525240473177
354,2810.381181404081,2721.27975705425,5830.228922268123,11860.843770754282,10000.0,11094.4114133909,2975.282415169217,5954.056482751255,893.6160115768956
355,2824.213004553742,2737.5312712346063,5845.000659408504,11839.854345165697,10000.0,11080.099392261178,2967.2150912005245,5966.6005548172025,870.5339609321009
356,2838.0645552284104,2753.837244573551,5859.740028856267,11818.87517485396,10000.0,11065.76983887827,2959.087187628746,5979.185125591144,847.3050798143065
357,2851.9356889541277,2770.19774633628,5874.446760178866,11797.906255378191,10000.0,11051.422762197482,2950.8980358514164,5991.810448156575,823.9280589268737
358,2865.826260642801,2786.6128461107637,5889.120581526197,11776.947582305085,10000.0,11037.05817117477,2942.6469576958793,6004.476777831713,800.4015716825961
359,2879.7361245848188,2803.082613810377,5903.7612196161535,11755.999151208875,10000.0,11022.67607476675,2934.333265235042,6017.184372179406,776.7242739052152
360,2893.6651344415454,2819.6071196765483,5918.368399719969,11735.060957671312,10000.0,11008.276481930692,2925.9562605989663,6029.933491016698,752.8948035249492
361,2907.613143237696,2836.1864342814206,5932.941845647358,11714.132997281644,10000.0,10993.859401624535,2917.5152357822767,6042.724396423978,728.9117802677897
362,2921.5800033535843,2852.8206285305278,5947.481279731446,11693.21526563658,10000.0,10979.424842806886,2909.0094724472074,6055.557352753699,704.7738053385235
363,2935.565566517244,2869.5097736654848,5961.98642281348,11672.307758340276,10000.0,10964.972814437027,2900.438241722207,6068.4326266386815,680.4794610972552
364,2949.5696837964197,2886.253941266692,5976.45699422732,11651.410471004301,10000.0,10950.503325474921,2891.8008039960264,6081.350486999907,656.0273107293174
365,2963.5922055904284,2903.0532032560545,5990.8927117837065,11630.523399247619,10000.0,10936.016384881212,2883.096408707109,6094.311205053884,631.4158979084046
366,2977.632981621884,2919.907631899715,6005.293291754305,11609.646538696557,10000.0,10921.512001617231,2874.3242941281464,6107.315054319408,606.6437464527496
367,2991.691860928286,2936.8172998108,6019.6584488555145,11588.77988498479,10000.0,10906.990184645003,2865.483687145796,6120.362310623829,581.7093599741952
368,3005.768691853467,2953.78227995218,6033.987896232043,11567.923433753305,10000.0,10892.450942927246,2856.573803035294,6133.453252108744,556.6112215199885
369,3019.863322038898,2970.8026456392445,6048.281345440241,11547.077180650384,10000.0,10877.89428542738,2847.5938452299138,6146.588159235077,531.3477932071215
370,3033.97559841485,2987.878470542687,6062.5385064311995,11526.241121331574,10000.0,10863.320221109529,2838.5430050850937,6159.767314787496,505.9175158490428
371,3048.105367191406,3005.0098286913067,6076.759087533587,11505.415251459666,10000.0,10848.728758938527,2829.4204616371308,6172.9910038781945,480.3188085745093
372,3062.25247384932,3022.196794474822,6090.942795436245,11484.59956670467,10000.0,10834.11990787992,2820.2253813562593,6186.259513949974,454.55006843849117
373,3076.416763130725,3039.4394426466956,6105.089335170524,11463.794062743787,10000.0,10819.49367689997,2810.956917893998,6199.573134778547,428.60967002481055
374,3090.598079029682,3056.7378483269727,6119.19841009235,11442.998735261392,10000.0,10804.850074965661,2801.6142118245843,6212.932158474134,402.49596504040477
375,3104.7962647825693,3074.0920870051327,6133.2697218640415,11422.213579948997,10000.0,10790.1891110447,2792.196390380357,6226.336879482173,376.20728190097134
376,3119.0111628583063,3091.5022345429516,6147.302970435838,11401.43859250524,10000.0,10775.51079410552,2782.702567180933,6239.787594583259,349.74192530777
377,3133.2426149484136,3108.9683671773764,6161.297854027162,11380.673768635852,10000.0,10760.815133117288,2773.1318419559834,6253.284602892124,323.0981758154087
378,3147.4904619568997,3126.49056152341,6175.254069107604,11359.919104053635,10000.0,10746.102137049911,2763.4833002614373,6266.82820585571,296.27428939032364
